osm_id,code,fclass,name_business,geometry,street_name
169436940,2303,cafe,Buckingham Coffee Lounge,POINT (-0.1412257000000006 51.4987752),
169440015,2304,pub,Cask & Glass,POINT (-0.1402518000000009 51.4985497),Wilfred Street
173456911,2304,pub,The Jolly Waggoners,POINT (-0.4049337999999996 51.47771289999999),Woodfield Road
175684023,2304,pub,Hen and Chickens theatre & bar,POINT (-0.1019468000000004 51.5460243),Highbury Corner
178448909,2304,pub,The Perry Hill,POINT (-0.0346656000000009 51.4362614),Clarens Street
179881936,2511,convenience,Stepney Mini Stores,POINT (-0.0463145999999995 51.51688849999999),
180403503,2301,restaurant,Spaghetti House,POINT (-0.1214511999999993 51.5186204),
187280740,2511,convenience,Manvika Food & Wine,POINT (-0.166951300000001 51.44296739999999),Nottingham Road
187284060,2301,restaurant,PizzaExpress,POINT (-0.1667732000000003 51.44275339999999),Trinity Road
192399976,2304,pub,The Pineapple,POINT (-0.1396354999999996 51.55297279999999),Railey Mews
194249790,2304,pub,The Furzedown,POINT (-0.1420041000000001 51.424268700000006),Thrale Road
194613938,2121,dentist,,POINT (-0.1230963 51.367724299999985),Croydon Road
196086906,2101,pharmacy,Stafford Pharmacy,POINT (-0.1391261000000021 51.3596275),Stafford Road
203724940,2511,convenience,Riverside General Store,POINT (-0.0548708000000009 51.50733219999999),Garnet Street
206348091,2304,pub,The Plough,POINT (-0.1321915999999999 51.3675107),Plough Lane
207145668,2303,cafe,Victoria Plaza café,POINT (-0.2909154999999999 51.4781383),
210745603,2203,cinema,Vue Cinema,POINT (-0.3389949999999987 51.58150210000001),
211260547,2304,pub,Royal Oak,POINT (-0.3378120999999987 51.5816235),St Ann's Road
213686196,2511,convenience,Tesco Express,POINT (-0.2257940000000006 51.51976819999999),North Pole Road
224146236,2304,pub,The George & Dragon,POINT (-0.0151597999999999 51.472898999999984),
225978498,2542,bicycle_shop,Evans Cycles,POINT (-0.2338397000000003 51.5923657),
230058460,2305,bar,Four Thieves,POINT (-0.1625526999999996 51.464079600000005),Lavender Gardens
240624074,2304,pub,Queen's Head,POINT (-0.380739700000001 51.59433640000001),High Street
241473415,2304,pub,The Druids Head,POINT (-0.3064476 51.40931220000001),Market Place
242554852,2301,restaurant,Le Chamarel,POINT (-0.1055469999999999 51.5896604),Turnpike Lane
242925119,2304,pub,The Fox,POINT (-0.3433342000000004 51.5042436),Oak Cottages
242925249,2304,pub,The Grosvenor,POINT (-0.3276291000000005 51.506726500000006),Oaklands Road
242938605,2304,pub,The Green W7,POINT (-0.3395948000000007 51.50713859999999),Lower Boston Road
243512067,2301,restaurant,The Duke of Wellington,POINT (-0.4275002000000005 51.4622646),
243583757,2501,supermarket,Lidl,POINT (-0.0480400000000008 51.42527590000001),
243584788,2501,supermarket,Lidl,POINT (-0.0262991000000007 51.42631949999999),
243772154,2511,convenience,Kidbrooke Parade Post Office,POINT (0.0283014000000005 51.467660699999996),
243832551,2511,convenience,M&S Simply Food,POINT (0.0045483000000003 51.45881310000001),
244056695,2511,convenience,A-Z Grocers,POINT (-0.0752813000000003 51.52469239999999),Chance Street
244064876,2251,sports_centre,Bannatyne's Health Club,POINT (0.0257615999999989 51.4370199),
245097423,2305,bar,Rambles,POINT (0.0048928999999998 51.4588562),Lee Church Street
245433525,2301,restaurant,Whitewebbs House,POINT (-0.0796137000000011 51.67832820000001),
245435426,2511,convenience,North Hill Food & Wine,POINT (-0.1511189000000004 51.57585489999999),Broadlands Road
245955704,2203,cinema,The Ritzy,POINT (-0.1149611000000011 51.46115),
245955704,2203,cinema,The Ritzy,POINT (-0.1149611000000011 51.46115),Brixton Oval
246111569,2304,pub,The Alexandra,POINT (-0.1382296999999996 51.4612829),
246112013,2304,pub,Belle Vue,POINT (-0.1376414000000001 51.46183220000001),
246112767,2304,pub,,POINT (-0.1348655000000021 51.45915069999999),
246114126,2511,convenience,,POINT (-0.1351713000000001 51.457820000000005),
246115186,2304,pub,The Abbeville,POINT (-0.1395127000000004 51.454953),
246115679,2511,convenience,,POINT (-0.1458518000000014 51.45386669999999),
246116024,2501,supermarket,Tesco,POINT (-0.1462283999999999 51.4536317),Englewood Road
246518042,2304,pub,Walkers of Whitehall,POINT (-0.1269617999999993 51.50672759999999),Craig's Court
246518191,2201,theatre,Piccadilly Comedy Club,POINT (-0.1319259999999987 51.509736),
246519847,2304,pub,Halfway II Heaven,POINT (-0.1267238000000005 51.5084752),
246880765,2303,cafe,Mellows Pavilion Cafe,POINT (-0.1332935999999998 51.360234199999994),
247364732,2304,pub,The Smuggler's Inn,POINT (-0.1505156000000004 51.318935299999985),
247806030,2120,doctors,Wallington Medical Centre,POINT (-0.1287623000000004 51.3569878),Mollison Drive
247956786,2502,bakery,Bread Ahead,POINT (-0.0892636000000007 51.5064173),
247956793,2542,bicycle_shop,Evans Cycles,POINT (-0.087723400000001 51.50620399999998),London Bridge Walk
247957484,2542,bicycle_shop,On Your Bike,POINT (-0.0872100000000012 51.5061488),London Bridge Walk
247957492,2304,pub,The Horniman,POINT (-0.082921400000001 51.506111499999996),The Queen's Walk
247957987,2301,restaurant,Ping Pong,POINT (-0.1165375999999995 51.50516599999999),
247957988,2301,restaurant,Las Iguanas,POINT (-0.1176655000000026 51.505560199999984),
248042426,2303,cafe,Beehive Café,POINT (-0.1328371000000022 51.3533278),Brown Close
248042427,2251,sports_centre,The Phoenix Centre,POINT (-0.1328793999999996 51.353216),
248042435,2511,convenience,Co-op Food,POINT (-0.134542600000001 51.35343679999999),Mollison Square
248042436,2302,fast_food,Koleey,POINT (-0.1343111000000004 51.3534294),Mollison Square
248042436,2302,fast_food,Koleey,POINT (-0.1343111000000004 51.3534294),Mollison Square
248042437,2302,fast_food,Green Chillies,POINT (-0.1341776000000013 51.35342009999999),Mollison Square
248042438,2101,pharmacy,Day Lewis Pharmacy,POINT (-0.1340619000000006 51.35340159999999),Mollison Square
248042439,2120,doctors,Manor Practice,POINT (-0.1336672999999994 51.35337189999999),
248074287,2305,bar,El Vino,POINT (-0.104016200000001 51.5124286),
248201865,2602,atm,,POINT (-0.0805121000000008 51.6524115),Silver Street
248228790,2301,restaurant,Hotrocks,POINT (-0.1451088000000005 51.35829710000001),
248228823,2542,bicycle_shop,Wallington Cycles,POINT (-0.1485364000000015 51.3573668),Stafford Road
248231088,2303,cafe,Kalendar,POINT (-0.1496785999999999 51.5620412),Swain's Lane
248443149,2301,restaurant,Waterhouse,POINT (-0.0789765000000009 51.5366022),
248443157,2511,convenience,Shopping Tree Hoxton,POINT (-0.0837452000000009 51.528724299999986),Buttesland Street
248443159,2511,convenience,VB Stores,POINT (-0.0834651999999995 51.52724560000001),Pitfield Street
248443161,2511,convenience,Zeyno Supermarket,POINT (-0.0860937999999995 51.5309514),East Road
248444184,2304,pub,Sports Bar & Grill,POINT (-0.0900377000000008 51.52519699999999),Martha's Buildings
248444186,2501,supermarket,Co-op Food,POINT (-0.0905347999999994 51.525605199999994),Old Street Promenade of Light
248453431,2304,pub,The Vine,POINT (-0.1444787000000004 51.554712499999994),
248478388,2304,pub,The Victoria,POINT (-0.3277820999999996 51.46441279999999),Worple Road
248539552,2602,atm,,POINT (-0.3033183000000012 51.37550379999999),
248546654,2304,pub,The Moby Dick,POINT (-0.0395510999999995 51.49546360000001),
248549872,2568,laundry,The Specialist,POINT (-0.0391581000000001 51.495753),
248549891,2511,convenience,Crighton News,POINT (-0.0393555 51.4957263),
248553723,2511,convenience,Mace,POINT (-0.0350530999999997 51.496808900000005),Gulliver Street
248553742,2302,fast_food,Big Bowls,POINT (-0.0351130999999992 51.496969199999995),Elgar Street
248915405,2101,pharmacy,Kamsons Pharmacy,POINT (-0.1361307000000009 51.465528),
248915406,2120,doctors,Manor Health Centre,POINT (-0.1360928 51.4654256),
248921516,2304,pub,Traders,POINT (-0.1421645000000008 51.466124199999996),
248921520,2304,pub,The Rose and Crown,POINT (-0.1413500000000018 51.46370430000001),
248921522,2304,pub,The Sun,POINT (-0.1409221000000009 51.46397120000001),
248921524,2304,pub,The Grafton,POINT (-0.1410422999999996 51.465258000000006),
248921525,2304,pub,The Calf,POINT (-0.1410857999999995 51.46558269999999),
248932665,2304,pub,The Clapham Tap,POINT (-0.1353882999999994 51.4642991),
248932670,2203,cinema,Picturehouse,POINT (-0.1381521000000014 51.4625014),Venn Street
248933563,2301,restaurant,No. 32 The Old Town,POINT (-0.1407101 51.46316470000001),
248933565,2304,pub,The Railway Tavern,POINT (-0.1311338000000002 51.4645547),
248933566,2101,pharmacy,Pearl Pharmacy,POINT (-0.1310695000000005 51.4642728),
249249967,2301,restaurant,Nando's,POINT (-0.3110722000000008 51.6178616),
249257137,2304,pub,The Plough,POINT (-0.3125450000000011 51.497219),
249310455,2304,pub,Dockers Inn,POINT (-0.0573725000000008 51.50487929999999),Wapping Lane
249314702,2303,cafe,Turk's Head Cafe,POINT (-0.0612495000000006 51.5042616),Tench Street
249315771,2516,butcher,Hussey's Butchers,POINT (-0.058050899999999 51.50510950000001),
249562125,2304,pub,The Chancery,POINT (-0.0174420999999992 51.4068967),Bromley Road
249562629,2304,pub,Jolly Woodman,POINT (-0.0180915000000004 51.406711399999985),Chancery Lane
249573138,2304,pub,Betty,POINT (-0.2622861999999995 51.49175869999999),
249672846,2304,pub,The Goose,POINT (-0.0191396000000018 51.583376699999995),Selborne Road
249672865,2304,pub,The William Morris,POINT (-0.0077676000000015 51.59120429999999),Forest Road
249786782,2304,pub,Prince Arthur,POINT (-0.3150231999999994 51.5114253),Dane Road
249793689,2304,pub,Star And Scorpion,POINT (-0.3159140999999994 51.5115625),Uxbridge Road
249793692,2511,convenience,Tesco Express,POINT (-0.3182723000000012 51.511194100000004),Uxbridge Road
249856001,2303,cafe,Starbucks,POINT (-0.4187790000000004 51.4809488),
250080453,2304,pub,The Greyhound,POINT (-0.2279046 51.5913275),
250080603,2304,pub,Claddagh Ring,POINT (-0.2261290000000001 51.59012779999999),
250312696,2514,chemist,Anna Pharmacy,POINT (-0.1551481000000013 51.3784141),Spinning Wheel Way
250323757,2120,doctors,Kingshead Medical Practice,POINT (-0.0109790999999994 51.63540400000001),Kings Head Hill
250355930,2101,pharmacy,Touchwood Pharmacy,POINT (-0.1298320999999994 51.43055419999999),Streatham High Road
250766138,2304,pub,The Hawbush,POINT (0.1167025999999991 51.58143449999999),
250882859,2602,atm,,POINT (-0.0899055000000008 51.544110499999995),
251296273,2302,fast_food,McDonald's,POINT (-0.304176900000001 51.51347409999999),
251385770,2304,pub,The Pheasant,POINT (-0.440494899999999 51.485169600000006),
251385779,2304,pub,The Wheatsheaf,POINT (-0.435051399999999 51.485768900000004),High Street
251526423,2304,pub,The Bedford,POINT (-0.1493606999999998 51.442724299999995),Bedford Hill
251707420,2101,pharmacy,Rowlands Pharmacy,POINT (0.0020946000000001 51.39241019999999),
251734567,2101,pharmacy,Midhurst Pharmacy,POINT (-0.3270092000000007 51.503587800000005),Thurlow Road
251802173,2304,pub,The Pilot,POINT (-0.2778604999999992 51.490301300000006),
251811996,2304,pub,The Duke of Sussex,POINT (-0.2641398999999995 51.4962711),South Parade
251815502,2120,doctors,Jubilee Health Centre,POINT (-0.1508145000000008 51.3572418),Shotfield
251916901,2602,atm,,POINT (-0.090812499999999 51.543474200000006),
252523582,2101,pharmacy,Judd's Pharmacy,POINT (-0.0836755000000012 51.5295582),
252524763,2602,atm,,POINT (-0.0803599000000009 51.5298413),Hoxton Street
252615134,2120,doctors,Imperial College Health Centre,POINT (-0.1721382 51.4986558),Watt's Way
253369107,2303,cafe,,POINT (-0.1602984000000012 51.36618550000001),
253822004,2304,pub,King William IV,POINT (-0.4578428000000014 51.490114899999995),
253822036,2304,pub,The Crown,POINT (-0.4779067000000005 51.4887565),Cambridge Close
254025974,2401,hotel,Crestfield Hotel,POINT (-0.1224146999999995 51.5297557),
254025975,2401,hotel,Kings Cross Inn Hotel,POINT (-0.1229357000000005 51.5302618),
254338354,2518,beverages,1st Class Wines,POINT (-0.4160602999999996 51.43976309999999),
254338996,2304,pub,The Horse & Stables,POINT (-0.1126532000000001 51.49912220000001),Westminster Bridge Road
254383447,2501,supermarket,Lidl,POINT (-0.0802413000000004 51.53298100000001),Hoxton Street
254384029,2602,atm,,POINT (-0.0776711000000012 51.528965),Kingsland Road
254384480,2602,atm,,POINT (-0.0789771000000004 51.53054399999999),
254924507,2601,bank,NatWest,POINT (-0.1331053000000004 51.518999699999995),
255006104,2101,pharmacy,Boots,POINT (-0.1240166000000003 51.5787615),The Broadway
255006104,2514,chemist,Boots,POINT (-0.1240166000000003 51.5787615),The Broadway
255006105,2303,cafe,Starbucks,POINT (-0.1240474000000007 51.5786546),The Broadway
255006106,2121,dentist,Treehouse Dental,POINT (-0.1240688000000016 51.57860229999999),The Broadway
255012041,2101,pharmacy,Petter Pharmacy,POINT (-0.1240566999999992 51.5800874),Park Road
255012043,2511,convenience,Tesco Express,POINT (-0.1239888999999988 51.579205200000004),The Broadway
255012045,2304,pub,King's Head,POINT (-0.1242398000000003 51.57829289999999),Coleridge Road
255012050,2505,department_store,Marks & Spencer,POINT (-0.124684300000001 51.577305999999986),
255282628,2401,hotel,Hotel Riu Plaza London Victoria,POINT (-0.1417547000000014 51.494403399999996),Neathouse Place
255396262,2602,atm,HSBC UK,POINT (-0.1092026999999994 51.5177608),
255396266,2101,pharmacy,Superdrug,POINT (-0.0981903 51.5145339),Paternoster Row
255396287,2101,pharmacy,DMB Chemist,POINT (-0.0568886000000004 51.5141644),
255396288,2602,atm,,POINT (-0.056778699999999 51.514385999999995),
255470133,2251,sports_centre,Queens Skate Dine Bowl,POINT (-0.1873387000000007 51.51089720000001),Queensway
255603270,2101,pharmacy,Nashi Pharmacy,POINT (-0.1907156000000003 51.51541069999999),Westbourne Grove
255603311,2101,pharmacy,,POINT (-0.187433700000001 51.516379199999996),Porchester Road
255684387,2543,doityourself,Lords Builders Merchants,POINT (-0.1943393999999992 51.5150338),Westbourne Grove
255685413,2121,dentist,Pembridge Dental,POINT (-0.1972086999999997 51.510107399999995),Pembridge Road
255712867,2121,dentist,Garden Square Dental Practice,POINT (-0.1910079999999997 51.51518620000001),Kensington Gardens Square
255747947,2304,pub,The George IV,POINT (-0.1168421 51.5147063),
255959341,2304,pub,The Bollo,POINT (-0.2700726000000013 51.495566399999994),Montgomery Road
256141206,2529,beauty_shop,Estehair Medical,POINT (-0.340001300000001 51.604262299999995),
256404255,2304,pub,The Rochester Castle,POINT (-0.0740120999999991 51.5609825),Stoke Newington High Street
256497884,2303,cafe,The Garrick,POINT (-0.1165231999999996 51.5134807),
256622051,2304,pub,The King's Arms,POINT (-0.3107660000000011 51.4878141),Orchard Road
257464728,2304,pub,The Hart,POINT (-0.2433410999999991 51.493365600000004),King Street
257464734,2511,convenience,Tesco Express,POINT (-0.2416116000000004 51.4933611),
257464737,2302,fast_food,Pizza Hut Delivery,POINT (-0.240379300000001 51.493632899999994),
257807913,2304,pub,The New Inn,POINT (-0.302111799999999 51.4892112),New Road
257807914,2304,pub,The Brook,POINT (-0.3046086000000005 51.4882823),New Road
257807923,2304,pub,The Griffin,POINT (-0.3029643999999995 51.4870591),Brook Road South
257811613,2301,restaurant,Chaseside,POINT (-0.0872645000000005 51.65955579999999),Parsonage Lane
257811796,2301,restaurant,Zaza,POINT (-0.0879063999999998 51.65940160000001),Holtwhite's Hill
257937397,2304,pub,The Grafton Arms,POINT (-0.1386890000000006 51.523185399999996),Grafton Mews
258015860,2602,atm,,POINT (-0.1034797000000007 51.527931499999994),
258015861,2515,bookshop,,POINT (-0.102344500000001 51.527725999999994),
258016396,2511,convenience,Londis,POINT (-0.1623279000000013 51.35496659999999),Parkview Close
258016397,2303,cafe,Millers Kitchen,POINT (-0.1623963000000016 51.3549448),Stanley Park Road
258016398,2101,pharmacy,H E Matthews Pharmacy,POINT (-0.1624821999999995 51.3549247),Stanley Park Road
258016399,2302,fast_food,Lemon Tree,POINT (-0.1625613 51.3549063),Stanley Park Road
258016401,2561,hairdresser,Sam's Barbers,POINT (-0.1630239999999996 51.3548074),
258016403,2302,fast_food,Millenium Fish Bar,POINT (-0.1628764000000006 51.35483339999999),
258016404,2561,hairdresser,Lushley So,POINT (-0.1629542000000004 51.354817499999996),
258016408,2302,fast_food,Stanley Park Kebab & Pizza,POINT (-0.1626999999999995 51.3546143),Stanley Park Road
258016409,2302,fast_food,Full Wing,POINT (-0.1626369000000002 51.35462179999999),Stanley Park Road
258016410,2561,hairdresser,Hair Gallery,POINT (-0.1625578000000009 51.3546402),Stanley Park Road
258016411,2511,convenience,day 1,POINT (-0.1624673000000024 51.35466579999999),Stanley Park Road
258016415,2511,convenience,Corners,POINT (-0.1621618999999994 51.35292899999999),Stanley Road
258016416,2302,fast_food,Dragon City,POINT (-0.1621627000000008 51.3529763),Stanley Road
258326867,2304,pub,The Bull & Bush,POINT (-0.2896400000000005 51.40817079999999),Excelsior Close
258750121,2304,pub,Leather Bottle,POINT (-0.2091116000000005 51.41121900000001),Merton Hall Road
259086194,2301,restaurant,La Figa,POINT (-0.0394593999999998 51.5101159),
259086195,2301,restaurant,Holy Cow,POINT (-0.0387864999999996 51.5100931),
259102682,2304,pub,Royal Horse Guardsman,POINT (-0.3000448000000009 51.486399500000005),Albany Road
259245834,2304,pub,The Slug and Lettuce,POINT (-0.0734302999999995 51.5084245),
259248888,2304,pub,Agenda,POINT (-0.0811850999999994 51.5108908),
259253467,2304,pub,The Ship,POINT (-0.0847580999999998 51.51107210000001),Talbot Court
259569252,2301,restaurant,Goya,POINT (-0.1374885000000004 51.48840090000001),
259774303,2304,pub,Running Horse,POINT (-0.148415400000001 51.5131349),Davies Mews
259774384,2301,restaurant,Sketch,POINT (-0.1414857000000001 51.512734200000004),
